puzzleId,type,puzzleMoveCount,woodpeckerMoveCount,puzzleMoves,woodpeckerMoves
intermediate-0838,mismatch,1,9,f2,f2 Qxg5 Bf2 Bxf2 Qxf2 Rxh1 Qf3+ Kc2 Qxh1
intermediate-0839,mismatch,1,24,Nxc6,Nxc6 Ne6 Nxe6 Nf5 Nxf5 Qxg7+ Kxg7 Nf5+ Kg8 Nxh6# Kg6 Nxe7+ Kf7 Nxd6+ Ke6 Qxg4 Rf7 Nxe7+ Kf7 hxg4 Kxe7 Nd3 Nf5 Bxg7
intermediate-0840,mismatch,1,7,Bc3+,Bc3+ a5+ Kxb5+ Qxc3 a5+ Kxb5 Qxc3
intermediate-0841,mismatch,5,16,Qh6 Qg8 f4 Bxb2 e5,Qh6 Qg8 f4 Bxb2 e5 Qg6 Qf8+ Qg8 Qe7 Qd6 Qg6 Qd8+ Qg8 Qxf6+ Qg7 Qxg7#
intermediate-0842,mismatch,3,10,Bxf6 Bxf6 Re7+,Bxf6 Bxf6 Re7+ Kh6 Bxe7 Rxe7+ Kh6 Qd4 Rg8 Qf6
intermediate-0843,mismatch,1,10,Bb4,Bb4 gxf6 Rde2 Bxd5 Rxd5+ f7 Nxb4 Rxd2 Nxd2 Rxe1+
intermediate-0844,mismatch,8,15,Nxf7 Bxe5 Nxe5 Nxh7 Bxh7 Qxe5 Qxe5 Rxe5,Nxf7 Bxe5 Nxe5 Nxh7 Bxh7 Qxe5 Qxe5 Rxe5 Rxf7 Qxf5 Rxf5 g6 Bxe5 Bxb2 Rd7
intermediate-0845,mismatch,1,7,d5,d5 exd5 Rb7 d6 Rcxd5 Qxe3 Rxd8+
intermediate-0846,mismatch,9,16,Bxf7+ Kxf7 Qa2+ Kf8 Ke7 Nf5+ Kf8 Bd6+ Kf6,Bxf7+ Kxf7 Qa2+ Kf8 Ke7 Nf5+ Kf8 Bd6+ Kf6 Bd8+ Rxd8 Qe6+ Kg5 Nf3+ Kf4 Ne6+
intermediate-0847,match,6,6,Bxf5 e7 Rb8 Rxd1 Rxf5 Rxd6,Bxf5 e7 Rb8 Rxd1 Rxf5 Rxd6
intermediate-0848,mismatch,1,30,Rc6,Rc6 Qh7 Ke7 Rc6 Rxc6 Nd7 Qh4+ Qxg8 Rc8 Qh8+ Raa6 Ke7 Nxa6 Rxe6+ Rac6 Rxc6 Rxc6 Qxb5 Rxc5+ Rxc6 Nd3 Rxc8+ Qxc8 Rxa7 bxc6 Qxc6 Qh8 Qh7+ Rxh8 gxh8=Q+
intermediate-0849,mismatch,1,2,Nce3,Nce3 Qf8
intermediate-0850,mismatch,1,6,Nf2,Nf2 dxe4 dxe4 Qxc4+ Be3 Nd3
intermediate-0851,mismatch,1,16,Nxd4,Nxd4 Nd2 Bxd7 Qxd4 Rd1 Nf6 Rxd4 Nxg4 Rd7+ Kf6 Rxb7 Rc1+ Bf1 Ne3 fxe3 fxe3
intermediate-0852,match,6,6,Bxg2 Qg4 Ng3 Ng3 Kxg2 Qh3+,Bxg2 Qg4 Ng3 Ng3 Kxg2 Qh3+
intermediate-0853,mismatch,8,14,Nxf2 Kxf2 Qc2+ Kg1 Kf1 Qd3+ Kf2 Qe3+,Nxf2 Kxf2 Qc2+ Kg1 Kf1 Qd3+ Kf2 Qe3+ Qd1+ Kf2 Kg2 Qe2+ Kg1 Qxf3
intermediate-0854,mismatch,3,6,Rxa6 Rxa6 Qxd3,Rxa6 Rxa6 Qxd3 Qxb2 Qa8 Qxe2+
intermediate-0855,mismatch,1,3,Nd5,Nd5 exd5 Bxf6+
intermediate-0856,mismatch,1,13,Bh6,Bh6 Rb8+ Be8 Qg6+ Rb8+ Kg7 Bh6+ Kxh6 Rh8+ Kg5 Nc7 f5 Qa1
intermediate-0857,mismatch,1,20,Rg1,Rg1 Bxf8 exf1=Q+ Rxf1 Rxg2 Qxg2 Bxg2+ Kxg2 Rxf8 Bg5 exf1=Q+ Rxf1 Rxg2 Qxg2 Bxg2+ Kxg2 Bh6 Bxh6 exd1=Q Qxd1
intermediate-0858,mismatch,1,21,Ne6,Ne6 e6 Bxe4 Qxf7+ exf7+ Kh7 Bxe4 Bxd4 Bxg6+ Kh8 Bb2 e5 Kh8 Rg4 Qxa2 Bb2+ Bxe6 Bxe4 Qxf7+ Kh7 Qxg7#
intermediate-0859,mismatch,3,5,Nxh3 gxh3 Rxf3,Nxh3 gxh3 Rxf3 Qxf3 e4
intermediate-0860,mismatch,6,7,Rxg7+ Kxg7 Bd4+ f6 Ne5 Qe3,Rxg7+ Kxg7 Bd4+ f6 Ne5 Qe3+ Qe3
intermediate-0861,match,6,6,Bg5 Rxa1 Qe8 Rxa8 Qxa8 Be7,Bg5 Rxa1 Qe8 Rxa8 Qxa8 Be7
intermediate-0862,mismatch,12,31,e5 Nf3 Qb2+ Qc4 Ne1+ Kf2 hxg3+ Kxe1 Qa1+ Ke2 g2 Qc7,e5 Nf3 Qb2+ Qc4 Ne1+ Kf2 hxg3+ Kxe1 Qa1+ Ke2 g2 Qc7 g1=Q Bxg1 Qxg1 dxe5 Qf5 Qxf5 gxf5 exd6+ Qe7 Ne4+ Nf3 Bh6 e6+ e6+ Ne4 Qf5 Ng5+ Kh6 Qg8
intermediate-0863,mismatch,2,13,Nbxd3 Bxd3,Nbxd3 Bxd3 Rf1 Qxe4 Rb3 Qc2 Rxd3 Nxd3 Qxb3 Nxe1 Qd1 b4 Qa4
intermediate-0864,match,3,3,Rxc2 Kxc2 Qxa2,Rxc2 Kxc2 Qxa2
intermediate-0865,mismatch,1,2,Nf6+,Nf6+ Rd1
intermediate-0866,mismatch,4,31,d3 Ne8 Rc8 d3,d3 Ne8 Rc8 d3 Ne8 Rc8+ Rd2 Rbb1 Kf7 Ne8 Rxb8 dxc2 Rxe8+ Kf7 Rc8 Rxc1+ Kf2 a5 Ke3 Re1+ Kd2 Rg1 Rxc8 Rxc8+ Kf7 Kf2 R2c7+ Kg6 Kf2 Rxb8 d2
intermediate-0867,match,3,3,e5 dxe5 Qe4,e5 dxe5 Qe4
intermediate-0868,mismatch,4,10,Ng4 g3 f4 exf3,Ng4 g3 f4 exf3 Ne6 Nxf3 Nxe3 Rxb3 Qd2 Rxb3
intermediate-0869,mismatch,1,12,g6,g6 Nxh7 Kxh7 g6+ Kg8 Rf3 Rh5 fxg6 hxg6 Qh4+ Rh5 Nxh5+
intermediate-0870,mismatch,5,5,Rxf6 Rxf6 Qe7+ Rf7 Qxh4,Rxf6 Rxf6 Qe7+ Rf7 Qxh4+
intermediate-0871,mismatch,3,8,Rxd8+ Bxg7+ Kh7,Rxd8+ Bxg7+ Kh7 Rxd8 Bxg7+ Kh7 Nxg7 Qh4
intermediate-0872,mismatch,5,7,Nxd5 exd5 Qxd5 Bxb2 Ne5,Nxd5 exd5 Qxd5 Bxb2 Ne5 Qd2 Nc4
intermediate-0873,mismatch,4,19,Bxd4 Bxd4 Bxa2+ Kxa2,Bxd4 Bxd4 Bxa2+ Kxa2 Kc1 Qa5+ b3+ Kb1 Kb3 Nb6 Bxb6 Rc3+ bxc3 Qa3+ Kc4 Qxc3# b3 cxb3 Qxd2
intermediate-0874,mismatch,1,21,Rxd5,Rxd5 Bxf8 Rxd1+ Bxd1 Rxd1 Bxf3 gxf3 Rxf8 Be4 Rde1 Bxd5 Rh5 Bxf8 Kxf8 Qxh7 f6 Bxd5 Qxd5 Qxh5 Bxh5 Be4
intermediate-0875,mismatch,10,12,Nxg3 f4 gxf4 Nxf4 Ref2 Rd3 Qxd3 Nxd3 Rxf8# Ref2,Nxg3 f4 gxf4 Nxf4 Ref2 Rd3 Qxd3 Nxd3 Rxf8# Ref2 Rxg3 f4
intermediate-0876,mismatch,12,12,Rxg6+ Qxe5 Qxc4 Rd7 Bf6 Qe6+ Kh8 Qd6 hxg6 Qxg6+ Kh8 Rxe5,Rxg6+ Qxe5 Qxc4 Rd7 Bf6 Qe6+ Kh8 Qd6 hxg6 Qxg6+ Kh8 Rxe5+
intermediate-0877,match,6,6,Nxe6 g5 fxe6 Bh5+ g6 Bxg6#,Nxe6 g5 fxe6 Bh5+ g6 Bxg6#
intermediate-0878,mismatch,5,7,f4 Re4 Ng6 Qxf4 Re4,f4 Re4 Ng6 Qxf4 Re4 Qf6 Rae1+
intermediate-0879,mismatch,10,12,Re3 fxg3 hxg3 Bxg3 Qxe2 Bh2+ Kxh2 Bf1+ Kg1 Bxe2,Re3 fxg3 hxg3 Bxg3 Qxe2 Bh2+ Kxh2 Bf1+ Kg1 Bxe2 fxe3 Qxf3
intermediate-0880,mismatch,1,5,Bxh7+,Bxh7+ Kxh7 Qb1+ g6 Qxb6
intermediate-0881,mismatch,4,4,g5 Bxd4 Be7 Rxe7,g5 Bxd4 Be7 Rxe7+
intermediate-0882,mismatch,1,17,e5,e5 c6 d4 Ra8 Qxa8 Qxd6 Qa2 Nxd4 Qb1+ Kh2 Qxd3 Rd5 Rd7 Rxd7 Qxd7 Nxd4+ Qxc6+
intermediate-0883,match,10,10,Rxf3 gxf3 Rxf3 Kg1 Rxf3 Qxf3+ Qxf3 Bxf3+ Kg1 Bxd1,Rxf3 gxf3 Rxf3 Kg1 Rxf3 Qxf3+ Qxf3 Bxf3+ Kg1 Bxd1
intermediate-0884,mismatch,1,11,Bxb2,Bxb2 Be6 Rxb2 Bxh3 Qe5 Qd8+ gxh3 Qe5 c3 Bf3 Rh4
intermediate-0885,mismatch,2,9,Qg3 Nxe7+,Qg3 Nxe7+ Bf4 Qxg3 Nxe7+ Kh8 hxg3 Re8 Nxc6+
intermediate-0886,mismatch,5,5,Rxf6 Qh4 g6 gxf6 Bf4,Rxf6 Qh4 g6+ gxf6 Bf4+
intermediate-0887,match,7,7,Nh3+ Rg8 Qf6+ Rg7 Qxd8+ gxh3 Rg8,Nh3+ Rg8 Qf6+ Rg7 Qxd8+ gxh3 Rg8
intermediate-0888,mismatch,1,13,Nce3,Nce3 Nxf2 Bxf8 Nh3+ Kh1 Nf2+ Kg1 Ne1 Kf1 Nd4 Nxg4+ Bxe3 Nxe3
intermediate-0889,mismatch,2,6,Rexd5 Rxd5,Rexd5 Rxd5 Rdc8+ Rxd5 exd5 Qe5+
intermediate-0890,mismatch,1,3,d7,d7 Bxc5 Qc7
intermediate-0891,mismatch,6,12,b4 Bd6 Re8 b4 cxb4 axb4,b4 Bd6 Re8 b4 cxb4 axb4 Nf6 cxb4 Qb3 Nc5 bxa3 Qxd5+
intermediate-0892,mismatch,1,16,Rc7,Rc7 bxc6 Qb1# Bf3 Bxf3 Qxc5 Qxc5 Rxc5 Bxe2 Nxe3 Bd6 Rc6 Bxe5 Rxb6 Rxb6 fxe5
intermediate-0893,match,1,1,Ne5,Ne5
intermediate-0894,mismatch,4,4,Bxe6 Rd8 fxe6 Nf5,Bxe6 Rd8 fxe6 Nf5+
intermediate-0895,mismatch,1,4,Rb5+,Rb5+ Ka6+ cxb5 Rd6+
intermediate-0896,match,1,1,Bf4,Bf4
intermediate-0897,mismatch,2,10,Rxe6 Bxc5,Rxe6 Bxc5 Qf7 Nxe6 Bd5 Re8 Kf7 Bxg7 Qxg7 Bxe6+
intermediate-0898,mismatch,3,15,Rxd5 exd5 Nf4,Rxd5 exd5 Nf4 Nb2 Ke7 Na4 Rxa6 Nc7 d4 Nd5 Rb8 Nc7+ Rxb6 axb6 a7+
intermediate-0899,mismatch,1,12,Nf2,Nf2 Nf4 Nxf4 Rxh2 Nxg6+ Bxf2 Rxh7 Rxh7 Rxh7 Nxd3 Rxe7 Nxe1+
intermediate-0900,mismatch,1,6,Ne3,Ne3 Rxf2 Qxd5+ Qd8+ fxe3 Qxe3+
intermediate-0901,mismatch,5,12,Bxh6+ Kg6 Kxh6 Qxf6+ Kh7,Bxh6+ Kg6 Kxh6 Qxf6+ Kh7 Kh5 Rg3 Qh4+ Kg8 Rg3+ Bg4 Rxg4#
intermediate-0902,mismatch,1,17,Bd5,Bd5 Bxg6 Bxg6 Rg7+ Kf8 Rxf7 Kxf7 Bxg6+ Kxg6 Nf4+ Kf7 g6+ Kxf6 Rxe8 Rxe2 Bxd5 Rxe8#
intermediate-0903,mismatch,1,10,Rxe7,Rxe7 Bc7 Rxc7 Qxc7 Qxc7 Rxc7 Nc8 Qxe7 Rxe7 Nf6+
intermediate-0904,match,6,6,f5+ gxf5 gxf5+ Ke5 Ke3 Rde2#,f5+ gxf5 gxf5+ Ke5 Ke3 Rde2#
intermediate-0905,mismatch,1,4,Re7,Re7 Qxe7 Kb8 Ba6
intermediate-0906,mismatch,1,8,Nb5,Nb5 Rcc8 Bxb5 Rxd8+ Bxd8 cxb6+ Re7 bxa7+
intermediate-0907,mismatch,1,6,Nf5,Nf5 Qe6 gxf5 Qg5+ Bg7 Qxg7#
intermediate-0908,mismatch,3,6,Bxf6 Bxf6 Ba6,Bxf6 Bxf6 Ba6 Nxa4 Bxa6 Rxb6+
intermediate-0909,mismatch,4,9,e4 e6+ Kxe6 e4,e4 e6+ Kxe6 e4 Rd1 Bb7 Qd4 Qxe4 Rxd2+
intermediate-0910,mismatch,2,4,Nxg6 Qd3,Nxg6 Qd3 fxg6 Qxf8+
intermediate-0911,mismatch,1,9,Ne6+,Ne6+ Ke7 Nxe6 Rxd7 Nf6 Rxc4 Nxc4 Nf6 Ne5+
intermediate-0912,mismatch,1,15,Rxc5,Rxc5 Qb5 Rb6 Nc6 Rdxc6 Bb7+ Rxb7 Qxc6 c4 Rxc5 Bb7+ Qxb7 Rxb7 Kxb7 Qb4+
intermediate-0913,mismatch,9,22,Rxf3 Bxe4 Bxe4 Rxe4 fxe4 Qf2+ Kh1 Qe2 Bg5,Rxf3 Bxe4 Bxe4 Rxe4 fxe4 Qf2+ Kh1 Qe2 Bg5 Bh3+ Kxh3 Rxf3+ Kg2 Rf2+ Kh1 Kxf3 Qc4 Bg4 Bxe4+ Kg3 Kxe4 Qd4#
intermediate-0914,mismatch,1,7,h4,h4 Ne4 Bxe4 dxe4 Nh3+ Kf1 Nxf2
intermediate-0915,mismatch,1,5,Qg6+,Qg6+ Qxg6 Nxg6 Kxg6 d7
intermediate-0916,mismatch,6,9,Rxe8 c5+ Nxc5 Nc4+ Ke6 R8a7,Rxe8 c5+ Nxc5 Nc4+ Ke6 R8a7 a1=N+ Rxe8 Rd7#
intermediate-0917,match,1,1,Nc5,Nc5
intermediate-0918,match,6,6,g4 Nc2 Bxg4 Qf7+ Kh8 Qxh7#,g4 Nc2 Bxg4 Qf7+ Kh8 Qxh7#
intermediate-0919,mismatch,2,16,f7 Bxf7,f7 Bxf7 Bc6+ Rd6 Bf3 Rxe1 Nxc6+ Bd5 Ba8 Rd7+ Rxd5 Nxd5 Re8+ Nxf7 Kxf7 Bh5+
intermediate-0920,mismatch,1,4,Nfe5,Nfe5 d7 Bxe5 Nh6+
intermediate-0921,mismatch,1,13,f5,f5 dxe3 Nxf5 Qg8+ Bxf5 dxe3 Ke7 Qf7+ Kd6 Qd7+ gxf5 Bh6 f6+
intermediate-0922,mismatch,1,4,Nxe6,Nxe6 Bc6 Qxe6 Rxd7+
intermediate-0923,mismatch,1,12,Nf4,Nf4 Qe7 Bh3 Rxe5 dxe5 Qxe5 Qg5 Rd8+ Qxf4 Rh5+ Rxh5 Qxf4
intermediate-0924,mismatch,1,4,Nd6,Nd6 Nb4 Bxd6 Qxd5+
intermediate-0925,mismatch,1,4,e4,e4 Re3 fxe4 Be5
intermediate-0926,match,1,1,Nxg5,Nxg5
intermediate-0927,mismatch,1,6,Bh6,Bh6 Qc3 Bxh6 Qxg6+ Bg7 Qxh5+
intermediate-0928,match,3,3,Rxh8 Rxh8 Kf6,Rxh8 Rxh8 Kf6
intermediate-0929,mismatch,2,7,Rxe6+ d5,Rxe6+ d5 Rxc2 Na3 Kf8 fxe6 Qxe6+
intermediate-0930,match,4,4,c2+ Ka2 Rxc2 Qe1+,c2+ Ka2 Rxc2 Qe1+
intermediate-0931,mismatch,5,7,Ne8+ Rxh8 Kxh8 Ne8 Ng8,Ne8+ Rxh8 Kxh8 Ne8 Ng8 Kf7 Nxf6
intermediate-0932,mismatch,1,7,Ne5,Ne5 Nf2+ Rxf2 Qxh3+ Kg1 fxe5 Qxh3#
intermediate-0933,mismatch,1,9,Bxh4,Bxh4 Qd3 Qxh4 Rxd6 Rxd6 Ne4 Qxd6+ d2 Nf6
intermediate-0934,mismatch,1,7,Qxc5,Qxc5 h5 h6 Nxe4 Nf4 f5 Ne6+
intermediate-0935,mismatch,4,11,Rxg5+ Qxf3 Nxf3 Rxf6,Rxg5+ Qxf3 Nxf3 Rxf6 Rg3 Bg7 Nxg1 Nxg1 Kf8 Bxg5 Qxg5+
intermediate-0936,mismatch,1,16,Qxe6,Qxe6 Qg7 Qd3 c2 Rxf6 c1=Q+ Kh2 Rb1+ Bf1 Qh4 dxe6 c2 Qe3 Rb1+ Kh2 c1=Q
intermediate-0937,mismatch,1,4,Be4,Be4 Nxf2+ Rxb5 Ra8+
intermediate-0938,match,7,7,Ne5 Qg3 Qe2 Nxg6 hxg6 Qxg6 Rxh5,Ne5 Qg3 Qe2 Nxg6 hxg6 Qxg6 Rxh5
intermediate-0939,mismatch,1,5,d7,d7 Nxd7 Nd6+ Kg6 Nxc4+
intermediate-0940,mismatch,1,20,Nxb5+,Nxb5+ c4 Rac8 Qe5 a4 b4 axb5 Rxb5 Rxd5 exd5 Rxb5 Rhe8 Qc6 Qa6 Rdxd5 Qe3+ Nxe3 Rd7+ exd5 Qe7+
intermediate-0941,mismatch,3,11,Qxe1+ Qxd5 Rxe5+,Qxe1+ Qxd5 Rxe5+ fxg6 Qe6+ Bxe1 Be3+ Kf1 c1=Q Qxf7+ Kd8
intermediate-0942,mismatch,5,13,Nxb4 Rxd4 Qxd4 Rxc7 Nxd3,Nxb4 Rxd4 Qxd4 Rxc7 Nxd3 g7 Qxf7+ Kh8 axb4 Rxd4 Qf8 Qxd4 Rxc7
intermediate-0943,mismatch,3,18,Qd3 Qg4 Qxe7,Qd3 Qg4 Qxe7 Nxg6 Qxc7 Qxe7 Qxc7 Ng5+ Nf6+ Nxf6 Qxg6+ Kh8 hxg5 Qxg6+ Kh8 Qh5+ Bh6 Qxh6#
intermediate-0944,mismatch,1,5,Nf4,Nf4 e6 Qh6 gxf4 Qe6+
intermediate-0945,match,12,12,Nxd6 Rxd6 Bxd6 Nf6+ Kf7 Bxd6 Rxd6 Rxe2 Rxd6 Qxe8+ Kg7 Qe7+,Nxd6 Rxd6 Bxd6 Nf6+ Kf7 Bxd6 Rxd6 Rxe2 Rxd6 Qxe8+ Kg7 Qe7+
intermediate-0946,mismatch,4,4,Nh5+ gxh5 Kf8 Nf6,Nh5+ gxh5 Kf8 Nf6+
intermediate-0947,mismatch,4,8,Nd5 Qxb3 Qa7 Ne7+,Nd5 Qxb3 Qa7 Ne7+ Nc7+ Qxb3 Nxb3 Nc7+
intermediate-0948,mismatch,4,4,Nd5 Kh7 Qxd5 h6,Nd5 Kh7 Qxd5 h6+
intermediate-0949,mismatch,4,7,Nxe5 fxe5 Bh4 Rxe5,Nxe5 fxe5 Bh4 Rxe5 Bf4 Nxc7 Rxg5
intermediate-0950,mismatch,1,10,Rxf6,Rxf6 Qxf6 hxg5 hxg5 gxf6 gxf6 gxf6 Qh7+ Kf8 Qxf7#
intermediate-0951,mismatch,1,8,Nxf6,Nxf6 Kxf6 Rxd6+ Ke7 Qxd6 Qxe3 Rxh4 Qxa7+
intermediate-0952,match,1,1,Bc6,Bc6
intermediate-0953,match,5,5,Ng5+ fxg5 Qf3+ Kg8 Rxe6,Ng5+ fxg5 Qf3+ Kg8 Rxe6
intermediate-0954,mismatch,4,18,Bxh7 Kxh7 Nxd4 Bxg8,Bxh7 Kxh7 Nxd4 Bxg8 Nxd4 Kxh7 Be3 Rh8 Nf5 exf5 Qxf5+ Qg6 Nf5 Bxf7 Nxh6 Qxe6 Qxe6 Bxe6+
intermediate-0955,mismatch,4,13,c5+ Kxc5 Kxb5 Re7,c5+ Kxc5 Kxb5 Re7 Ka7 Re7 Bd4 Bc3 Rc7+ Rc1 Kb6 Kd4 Rd1+
intermediate-0956,mismatch,2,13,Rxg3+ Kxg3,Rxg3+ Kxg3 Kf1 Qh7 fxg3 Qf1+ Qf3+ Kh2 Kg7 Re4 Rh8+ Rh4 Bxh4
intermediate-0957,mismatch,1,4,Bh4,Bh4 Rxe4 g3 Qh1#
intermediate-0958,mismatch,1,5,d3,d3 d4 Re1 cxd3 Nd4
intermediate-0959,mismatch,2,9,Rxf7 Nxf7,Rxf7 Nxf7 Rxc2 Ne7+ Kh8 Be5# Nf6+ Kf8 Nxe8+
intermediate-0960,mismatch,5,7,Rxd5 cxd5 Qf8+ Kh7 Ne8,Rxd5 cxd5 Qf8+ Kh7 Ne8 Qe5+ f4
intermediate-0961,mismatch,2,6,Nxf2 Kxf2,Nxf2 Kxf2 Nf1 Qxg3+ Ke2 Qxh2+
intermediate-0962,mismatch,1,4,Ne6+,Ne6+ Bxe6 fxe6 Rxe5
intermediate-0963,mismatch,5,5,Qd5 Qf6 Qe7 Nxe5 Nxe5,Qd5 Qf6 Qe7 Nxe5+ Nxe5
intermediate-0964,mismatch,3,34,Re1 g4 Ng6,Re1 g4 Ng6 hxg4 Rxe6 Nf5 Rxe8 Rxe8 Qd2 Nxd4 Qxd4 Re2 Nf5 Ng6 e6 cxd5 cxd5 Bxd5+ cxd5 Rxe6 Nxd4 Re7+ Rxe7 Qxe7+ Nxd4 cxd5 Rxe6 Nxd4 Re7+ Rxe7 Qxe7+ Kg6 Bxd5 dxe6+
intermediate-0965,mismatch,1,9,d5,d5 Bxg7 Kxg7 d5 exd5 Nd4 Qxe5 exd5 Nd4+
intermediate-0966,mismatch,1,8,Qg4+,Qg4+ Qxh1 Qa5 Kxb6 Be7 Kf2 Kd2 Bb4#
intermediate-0967,match,3,3,c6 dxc6 Bb4,c6 dxc6 Bb4
intermediate-0968,mismatch,6,13,Bxc4 Qf4+ Kh1 Bxc4 Bxc4 Rd2,Bxc4 Qf4+ Kh1 Bxc4 Bxc4 Rd2 Rb2 Rd1 Rb1 Qh6 Qxc4 Bxc4 Rd2
intermediate-0969,match,13,13,Bxh7+ Qe4 g6 Bxb4 Nxb4 Qxb7 Qxd3 Kxh7 Qe4+ Kg8 Bxb4 Nxb4 Qxb7,Bxh7+ Qe4 g6 Bxb4 Nxb4 Qxb7 Qxd3 Kxh7 Qe4+ Kg8 Bxb4 Nxb4 Qxb7
intermediate-0970,mismatch,1,8,Rc4,Rc4 Rb8 Nb3 Bd7+ Bb7+ Rxc5 bxc5 Bb7+
intermediate-0971,mismatch,1,13,Rb7,Rb7 Bxe5 Qxb5 Bxg7+ Kg8 Rb4 Qc2 Qxc2 Bxc2 Bxe5 Qc2 Bxf1 Bxe5+
intermediate-0972,mismatch,4,10,Rxh2+ Rxh2 Qxf3+ Kg1,Rxh2+ Rxh2 Qxf3+ Kg1 Qg2 Qd1+ Qg1 Qxg1+ Kxg1 Bxh2+
intermediate-0973,mismatch,5,20,e3 Qb2 fxe3 Qxg5 Qxg5,e3 Qb2 fxe3 Qxg5 Qxg5 Na4 Qc2 Nxc3 Qxb6 Bxe3 Qg4 e2 Re1 Qxc1 Rxc1 e1=Q+ Rxe1 Rxe1+ Bf1 Bh3
intermediate-0974,match,11,11,Nc3+ bxc3 Rb8+ Qb4 Rxb4+ cxb4 Qd5 h7+ Kh8 Bb2+ Rxb2+,Nc3+ bxc3 Rb8+ Qb4 Rxb4+ cxb4 Qd5 h7+ Kh8 Bb2+ Rxb2+
intermediate-0975,mismatch,9,14,Qxc5 gxf6 R5c3 Rxa2 Qf4 a4 Rxc5 bxa2 Qg5,Qxc5 gxf6 R5c3 Rxa2 Qf4 a4 Rxc5 bxa2 Qg5 a1=Q+ Rc1 Qxc1+ Qxc1 h6
intermediate-0976,mismatch,4,16,Nxc6 Rxc6 Nxd5 Qxd4+,Nxc6 Rxc6 Nxd5 Qxd4+ Rc2 Kh1+ Qe4+ Rf2 Be3 Qxe5 Ne7+ Bf4 Qxe7 Rxd8+ Qxd8 Qxc6+
intermediate-0977,mismatch,1,7,Bxe7,Bxe7 Nxe7 Nxg5 Bf4 e5 Nxe7 Nxe7
intermediate-0978,mismatch,1,3,h4,h4 gxh4 g5+
intermediate-0979,mismatch,1,11,N4xd5,N4xd5 Bxg5 exd5 Qxb4 Qxg5 hxg5 Qxb7 Nf4 Bc4 Rxg5 Nxb4
intermediate-0980,mismatch,1,23,Qxf3,Qxf3 Nxf3+ exf3 Qxf3 Bg2 Qxg2+ Qxg2 Bxg2 Kxg2 Re2+ Kg1 Bb2 h5 Bxf3 Nd4 Qg4 Nxf3 Rxf3 Bg2 exf3 Nxf3+ Kh1 Nxd2+
intermediate-0981,mismatch,1,5,Nc7,Nc7 Rxc7 Bxc7 Qxc7 b4
intermediate-0982,mismatch,1,9,Bxe4,Bxe4 Bxe4 Rxd1 Qxd1 Nxe4 Qd8+ Kh7 Ng6 Qf2+
intermediate-0983,match,1,1,Be6,Be6
intermediate-0984,match,5,5,Nxh3+ gxh3 Rxf3 Qxf3 Qxd4+,Nxh3+ gxh3 Rxf3 Qxf3 Qxd4+
test-0001,missing-in-woodpecker,3,0,Rxh2+ Kxh2 Rh8#,
test-0002,missing-in-woodpecker,5,0,Rf8+ Bxf8 d6+ Be6 Bxe6#,
test-0003,missing-in-woodpecker,3,0,Bxf4 exf4 e5,
test-0004,missing-in-woodpecker,1,0,Rd2+,
test-0005,missing-in-woodpecker,3,0,Bxf7+ Kxf7 Nxe5+,